部門 問題
營建署 都市計畫統計
營建署 公共工程統計
營建署 公共工程統計
營建署 公共工程統計
營建署 公共工程統計
營建署 公共工程統計
營建署 都市危險及老舊建築物加速重建條例Q&A
營建署 "有關民眾來電詢問有關""都市危險及老舊建築物加速重建條例""問題？"
營建署 承租非合法住宅是否可申請租金補貼？需檢附什麼文件？
營建署 什麼是「有結構安全疑慮之住宅」？
營建署 國土計畫法通過及正式執行後與現行機制差異
營建署 請問為什麼考評成績與我們民眾一般日常觀感有所不同
營建署 什麼是社會住宅？
營建署 什麼是社會住宅包租代管?
營建署 社會住宅包租代管第2期計畫有哪些縣市辦理?
營建署 為鼓勵房東、房客加入社會住宅包租代管試辦計畫，政府提供哪些優惠措施？
營建署 政府為什麼要推動社會住宅？
營建署 政府要如何推動社會住宅？
營建署 社會住宅該如何申請呢？
營建署 南山頭四營區坑道闖關遊戲如何預約?
營建署 有關民眾反對部分國家重要濕地劃入台江國家公園計畫通盤檢討擴大範圍說明
營建署 台江國家公園管理處推動家園守護圈與地方建構互賴夥伴關係之具體作法為何？
營建署 台江國家公園區內私有土地清查後，是否有告知土地所有權人？又劃入區內有無影響私有權益？
營建署 台江國家公園區內娛樂漁筏是否考慮以低噪音及空污之太陽能取代？
營建署 台江國家公園區內是否可以使用空拍機攝影？
營建署 台江國家公園區範圍內是否可以釣魚？乘坐漁筏或泡棉船釣魚是否違法？
營建署 推動高雄新市鎮設置高雄橋頭科學園區都市計畫進度?
營建署 桃園市客運園區至機場聯絡道路（大園區環區北路及環區東路路口至老街溪）新闢工程辦理情形？
營建署 "有關民眾來電詢問有關危老條例相關""補助項目""及""信用保證""諮詢窗口"
營建署 如何辦理土地分區使用證明?
營建署 如何申請農業用地證明?
營建署 如何申請太魯閣國家公園簡報預約及戶外帶隊解說預約？
營建署 進入國家公園生態保護區是否需經管理處許可?
營建署 登山服務整合平臺網站是否已完成
營建署 如何申請臨時寮舍
營建署 玉山國家公園管理處建築執照規費收費標準？
營建署 玉山國家公園建築執照申報開工備查作業流程？
營建署 玉山國家公園內施工損壞鄰房爭議事件處理程序？
營建署 玉山國家公園南投縣境內建築物室內裝修審查及查驗之「審查機構」？
營建署 109年度國土利用監測整合計畫辦理情形及效益為何？
營建署 「變更林口特定區計畫(第四次通盤檢討)」辦理情形
營建署 「變更林口特定區計畫（公共設施用地專案通盤檢討）」辦理情形為何？
營建署 「變更東北角海岸（含大溪海岸及頭城濱海）風景特定區計畫（公共設施專案通盤檢討)」辦理情形為何？
營建署 為了避免不愉快的人熊相遇，上山時該注意那些事情?若在玉山園區內遇見臺灣黑熊或是發現痕跡，該如何進行通報紀錄?
營建署 如何申請階段性補強相關補助
營建署 如合宜住宅欲辦理金融機構抵押權設定時，需向本署申請同意書？
營建署 110年辦理「原有住宅無障礙設施改善補助」要如何申請？
營建署 新竹縣高鐵橋下聯絡道延伸至竹科工程(中興路-力行路段)工程目前辦理情形？
營建署 新竹縣高鐵橋下聯絡道延伸至竹科工程(中興路-力行路段)工程概要。
營建署 新竹縣高鐵橋下聯絡道延伸至竹科工程(中興路-力行路段)工程預期效益。
營建署 桃園市客運園區至機場聯絡道路（大園區環區北路及環區東路路口至老街溪）新闢工程目前施作僅至老街溪為止，其後道路辦理情形為何?
營建署 反對埤塘種電計畫，違反濕地保育精神，濕地設置太陽光電應遵循設置規範
營建署 國土計畫如何保障原住民族土地權益？
營建署 直轄市、縣(市)國土計畫如何推動鄉村地區整體規劃？
營建署 城鄉發展分署代辦國防部眷村改建土地公辦都市更新案辦理情形
營建署 五十二甲重要濕地保育利用計畫辦理情形
營建署 茄萣1-4號都市計畫道路開闢案
營建署 國土規劃暨土地使用分區資料庫擴充維運計畫辦理狀況
營建署 軍事營區標租資格及申請文件為何？如何獲取標租資訊？得標後經營期限？
營建署 高雄新市鎮設置高雄第二科學園區區段徵收作業聯絡資訊
營建署 "請問如何參與""環境教育活動""且提供""環教時數""登入服務?"
營建署 "如何得知""與國家公園有約""活動?"
營建署 請問如何申請預約導覽?
營建署 請問如何預約遊客中心簡報?
營建署 公益出租人是什麼？
營建署 公益出租人享有什麼優惠?
營建署 公司經認定為公益出租人，是否享有營利事業所得稅減免？
營建署 依海岸管理法申請特定區位許可之條件為何？
營建署 請問墾丁國家公園內開放的遊憩項目有哪些?
營建署 為何不能在國家公園內餵食獼猴？
營建署 請問墾丁大街週邊有那些公有停車場?
營建署 請問那裏可以查詢國家公園內各景點停車相關位置及收費標準?
營建署 請問墾丁國家公園岸際海域遊憩動的管制時機為何?
營建署 有關民眾來電詢問有關都市更新建築容積獎勵問題？
營建署 民眾如何自組都市更新會？
營建署 自主更新補助經費如何申請？
營建署 壽山國家自然公園禁止行為及得申請許可事項為何?
營建署 是否有導覽解說服務？如何申請？
營建署 想前往壽山國家自然公園探洞，應如何申請?
營建署 淡海新市鎮土地標售相關事宜。
營建署 高雄新市鎮土地標售相關事宜。
營建署 出租人於租金補貼期間死亡，該怎麼處理？
營建署 社會住宅包租代管第3期計畫有哪些縣市辦理?
營建署 進入雪霸國家公園遊憩區及登山步道需要申請入山入園證嗎？
營建署 技正室辦理之研考事務為何?
營建署 土木包工業負責人是否得為其他營造業之工地主任？
營建署 如何申請本處檔案應用?
營建署 外縣市遊客如何以大眾交通工具前往台江國家公園？
營建署 為什麼要新訂國家公園步道系統分級？
營建署 因應時程獎勵屆期危老條例修正重點為何？
營建署 危老重建補助及財務協助措施為何？
營建署 為何進入小觀音山需要申請？
營建署 墾丁國家公園海洋保育工作包含哪些?
營建署 宜蘭縣「礁溪鄉四城都市計畫2號道路新闢工程」工程概要及辦理情形。
營建署 民眾反映新北市中和區警消社會住宅統包工程很吵、灰塵很多?
營建署 請問中和單房間職務宿舍屋頂防水隔熱修繕工程何時完工
營建署 「三百億元中央擴大租金補貼專案」什麼時候開始受理申請？
營建署 「三百億元中央擴大租金補貼專案」申請方式、應備文件及申請資格為何?
總務司 寄送內政部的公文或申請案件不知道是否有收到，承辦單位及辦理情形為何？
總務司 我要投標內政部標案，請問我投標時應檢附的文件有哪些？
總務司 投標文件(服務建議書)等，無法封裝時，應如何處理?
總務司 請問內政部有沒有提供檔案閱覽服務？要如何辦理？有沒有申請限制？
總務司 請問民間團體所送內政部的核備函，內政部會保存幾年？依據之相關規定是什麼？
總務司 請部長惠賜輓聯或結婚中堂之申請方式？
總務司 內政部中部辦公室總機電話號碼？
總務司 申請人不小心遺失內政部開立之收據，可否申請補發？
總務司 內政部可否提供工友職缺之就職機會？
總務司 內政部有無開放臨時停車位供民眾使用?
總務司 請問如果只是閱覽檔案沒有影印要繳費嗎？若有影印檔案應如何計費？
總務司 請問同時想閱覽好幾個業務的檔案，是否需要分別申請，或合併申請也可以？
總務司 我一直沒有接到內政部回復給我的公文，要怎麼查詢？
總務司 投標截止日或開標日若經宣布放颱風假，投標截止日或開標日是否順延？
總務司 請問繳納押標金或保證金時，可以用公司票或個人票繳納嗎？
總務司 請間投標時需檢附之公司登記證明文件或商業登記證明文件，應如何取得？
總務司 我要投標內政部的案子，要用銀行開立的支票或本票繳納押標金，請問支票上要載明受款人嗎？沒有載明的話還有效嗎？
總務司 民眾建議撥打內政部單位之電話，忙線中應預留等候線路，說明如下：
總務司 其他機關可否借用南棟大樓18樓會議室?
總務司 公務車申請使用規定？
總務司 請問我如果要申請調閱內政部的檔案要如何收費呢？
總務司 如果我想要調閱內政部保存之檔案，要如何得知相關資訊？
總務司 為何賑災捐款主管機關由「內政部」改為「衛生福利部」？
總務司 廠商至本部出納科領取貨款之時間為何？
總務司 開標當日因有事不克前往，請問可否委託代理人代表出席？
總務司 我對招標文件內容有疑義，請問我該怎麼辦？
總務司 請問我投標內政部的案子後，要怎麼樣才會知道是否得標？
總務司 想要洽詢原內政部社會司承辦的社會福利相關業務公文？
總務司 收到的公文書遺失了，可以補發嗎？
總務司 衛生福利部賑災專戶帳號為何？
總務司 寄送給內政部的申請案件資料如有錯誤，要怎麼抽換？
總務司 我有投標內政部的標案，如果我想參加開標作業，請問要去哪裡參加？
總務司 我有投標內政部的標案，想帶人一起出席開標，請問出席人數有限制嗎？
總務司 「內政部」是否有捐款帳戶？
總務司 解釋函是否為內政部檔案的一種？
總務司 申請閱覽、抄錄、複印、攝影檔案，應如何提出申請
總務司 機關受理閱覽申請准駁期限
總務司 一般廠商或個人可以申請政府電子採購網帳號嗎？要如何申請呢？
總務司 廠商所投書面投標文件是否需密封？
總務司 請問內政部怎麼推動資源回收工作?
總務司 民眾已有內政部的發文文號如想知道郵寄進度，查詢郵寄掛號號碼要怎麼辦理
總務司 我寄給部長的陳情書，為什麼轉給其他機關辦理
總務司 Q:請問那裡可以檢索的到內政部檔案?
總務司 廠商如被訂約機關刊登政府採購公報列為拒絕往來，可否參與其他機關採購案之投標?
總務司 政府採購案件是否應辦理初驗？
總務司 我在之前得標了內政部的案子，但最近被其他機關刊登於政府採購公報列為拒絕往來廠商，那我之前跟內政部簽的約還有效嗎？
總務司 請問由於住家離內政部太遠，不克前來，可否請內政部提供郵寄服務?
總務司 我要調閱內政部的檔案，請問有什麼限制?
總務司 請問內政部檔案庫房在那裏?是否可以開放參觀?
總務司 我得標內政部的案子後，可以標價錯誤等理由拒絕與內政部簽約嗎？會不會被沒收押標金呢？
總務司 我想投標內政部的案子，我的報價金額可以超過預算金額嗎？
總務司 我得標內政部的標案，但契約規定的履約期限日期適逢周末假日，可以延後到次一工作日交貨？這樣算是延遲交貨嗎？
總務司 請問提出閱覽檔案申請書後，何時可閱覽檔案?
總務司 廠商投標時以現金繳交之押標金要如何辦理？
總務司 請問零用金的支付方式？
總務司 內政部公報如何取得?
總務司 不小心遺失內政部開立的收據，可以申請補發嗎？
總務司 我投標了內政部的案子，可是標單上所寫的總價，大寫金額及小寫金額不一樣，該怎麼辦？
總務司 我之前因有違反政府採購法之嫌疑而被檢察官偵查，後來以「緩起訴」方式結案，我會不會被機關刊登於政府採購公報列為拒絕往來廠商？
總務司 我有投標內政部的案子，但是開標那一天我若有事不能到場，請問我可以不到場嗎？
總務司 如何查詢各機關檔案目錄？
總務司 內政部是否會配合行政院政策將公務車汰換成電動車？
總務司 請問內政部如何推動節水措施？
總務司 請問內政部工程施工查核小組如何選擇施工查核案件?
總務司 內政部中部辦公室汰舊之財物後續如何處理?
總務司 內政部中部辦公室汰舊電腦可否轉贈弱勢家庭或社福機構？
總務司 內政部中部辦公室汰舊財物之標售訊息可從那裡看到？
總務司 如何判斷公文的承辦單位？
總務司 能否請總務司查詢所屬機關代擬部稿的發文進度？
總務司 我得標內政部的採購案，但規定要交貨的產品市面上已無供應或販售，我可以優規產品直接交貨給內政部嗎？
總務司 我想投標內政部的標案，請問我要怎麼繳納押標金呢？
總務司 我想投標內政部的標案，可是我跟內政部的長官有親屬關係，請問我該怎麼辦？
總務司 向內政部申請補助款為何會收到其他所得免扣繳憑單？
總務司 內政部公務車汰換規定?
總務司 收到的公文書，印有浮水印及一串英數字，是否為正式公文？
總務司 如何查對公文上的「發文檢核碼」？
總務司 哪些公文書適用於套印章戳？
總務司 內政部總機電話號碼為何?
總務司 內政部每年辦理工程施工查核案件多少件?
總務司 內政部是否配合行政院政策將辦公廳舍之燈具汰換為LED燈具？
總務司 廠商以現金繳交之押標金要如何辦理退還？
總務司 請問內政部網址為何?如何下載檔案閱覽申請書?
總務司 申請內政部檔案閱覽是否需要費用?
總務司 請問申請檔案閱覽的申請書可否採用郵件寄送?應寄送至何處?
總務司 內政部的辦公廳舍地址?
總務司 申請使用內政部宿舍應具備何種身分或資格？
總務司 內政部報廢汰舊財物之標售訊息可從那裡看到？
總務司 請問我投標內政部標案時，可否在報價外另提出優惠價格呢？
總務司 請問我投標內政部的標案，但開標時我的標價低於底價百分之七十，我有提出書面說明，但內政部這邊不接受，我可否另提出以繳納差額保證金方式證明我有能力承攬這個標案？
總務司 請問我的公司目前暫停營業，但我對內政部的標案很有興趣，可否參與投標？
總務司 民眾若有新冠肺炎防疫物資想要捐贈該如何處理？
總務司 新冠肺炎疫情流行時期，有關訂購之文具用品如何送達至訂購人員?
總務司 內政部汰舊之財物後續處理方式為何?
總務司 行政院發文給內政部的移文單，為什麼是內政部所屬機關收文？
總務司 公文上如果有蓋內政部部長的章，是否會是部長親自蓋的？
總務司 內政部目前使用之感應式水龍頭是否會配合政府節水政策汰換為具省水標章產品？
總務司 內政部工程施工查核小組的成員有哪些人?
總務司 內政部的工友如果已符合退休條件，會不會有因預算不足，無法核發退休金而要求暫緩退休之情形？
總務司 我有投標內政部的標案，請問我可以在開標或評選會議過程中錄影錄音嗎？
總務司 因疫情影響，我得標的案子在履約上有困難，請問我該怎麼辦？
總務司 因疫情影響必須居家辦公，請問我可以視訊方式出席評選會議並進行簡報詢答嗎？
總務司 請問零用金額度是如何界定？
總務司 零用金的支付方式？
總務司 保管品如何領取？
總務司 收到的公文書蓋用的章戳有時候是內政部、有時候是部長簽名章，有什麼不同
總務司 請問收到檔案閱覽核可通知書至閱覽處所時，應攜帶什麼文件?
總務司 內政部政府資訊公開之人民申請提供政府資訊案件統計資料可至何處查詢？
總務司 可否委任他人代理閱卷?
總務司 嚴重特殊傳染性肺炎（COVID-19）疫情期間，可否親送公文至內政部？
總務司 有接獲中華郵政招領通知，想查明公文內容。
總務司 公文附件下載區的檔案無法下載，請問該如何處理？
警政署 (5/11模擬收到紅單的民眾來電)本科室對於民眾在騎樓停放機車(輛)收到違規罰單在認定有無造成違規停車事實的回應
警政署 樓上鄰居製造噪音
警政署 電話騷擾
警政署 酒客聚集喧嘩
警政署 卡拉ok音量擾人
警政署 如何申請住宅防竊諮詢（或治安風水師）？
警政署 近來學校常發生暴力霸凌及幫派吸收學生等校園問題，警察機關有何安全維護措施？
警政署 家人走失應如何報案？
警政署 於高速公路被開單請問多久會收到罰單？
警政署 違規單通知聯遺失應如何補單?
警政署 如何保持行車安全距離
警政署 測速攔查如何判定?
警政署 交通事故資料申請
警政署 交通事故如何申請鑑定
警政署 交通事故鑑定如何申請覆議
警政署 原警察官轉任檢察事務官後，可否回任警職？
警政署 「警勤區訪查」與「家戶訪查」及「戶口查察」有何差異？
警政署 「警勤區訪查」是否侵犯人民隱私？如何減輕基層員警勤務壓力？
警政署 警察機關如何撤銷失蹤人口？
警政署 警察機關對於受理失蹤人口查尋程序為何？
警政署 警察機關對於失蹤人口查尋採取措施為何？
警政署 員警如何協助通報「社會救助」對象，具體作法為何
警政署 民眾在明星學區「租戶籍」或「寄戶籍」，警察勤務區訪查辦法有無相關處罰規定？
警政署 推動治安社區化的目的及具體作法？
警政署 申請內政部社區治安營造經費補助對象為何？補助金額為多少？
警政署 警察是否不再「查戶口」？
警政署 警察是否為績效及獎金取締交通違規？
警政署 民眾發現交通違規應如何舉發？
警政署 機車改裝排氣管，於停等紅燈時，直射後車駕駛人，可否取締告發？
警政署 發生交通事故後，民眾可向處理之警察機關申請哪些事故資料?
警政署 交通事故當事人如何申請肇事原因鑑定？
警政署 行人的路權為何？
警政署 一、紅線違規停車是否須標明拖吊區始可拖吊？（交通組）
警政署 二、民眾騎乘機車戴安全帽未扣扣環，是否違規？（交通組）
警政署 三、民眾駕駛車輛行駛高、快速道路向車外亂丟垃圾，是否觸法？（交通組）
警政署 四、違規停車能否以勸導代替舉發？（交通組）
警政署 五、民眾可否向警察機關提供相片檢舉交通違規？（交通組）
警政署 整頓色情檳榔攤(業)執行情形？
警政署 請用警察特殊任務警力的任務為何?
警政署 警方取締非法性交易服務者作為為何？
警政署 警察臨檢時，民眾拒絕表明身分，警察如何處理？
警政署 警察職權行使法中「攔停」、「查證身分」等規定，是否逾越檢察官職權？
警政署 警察人員是否可以隨時臨檢旅、賓館？臨檢時是否可以對每一間房間檢查？
警政署 為什麼警察可以要求人民出示身分證而查證身分呢？又為何可以檢查車輛之車廂？人民該如何救濟？
警政署 請問員警上班的服勤方式有哪些?
警政署 為何國道公路警察局「一六八」專線電話之資料無法迅速更新？今後如何更有效服務民眾？(國道公路警察局提供)
警政署 請問警察的組織架構為何？
警政署 警力不足？
警政署 請問員警調職處分？
警政署 請求調整職務？
警政署 可否回任警職？
警政署 請問警察薪水如何?
警政署 請問警察支給超勤加班費？
警政署 請問警察每日超勤時數？
警政署 請問警察的超勤加班費如何計算？
警政署 請問警察的生育補助？
警政署 請問警察的健康檢查？
警政署 警察特考雙軌制執行情形
警政署 如何查詢警政統計資料？
警政署 如何檢舉國道違規?
警政署 刑事警察局各偵查隊的業務職掌為何？
警政署 我因為酒駕車子被拖走了，沒有錢領回來，怎麼辦？
警政署 酒駕相關罰則為何？
警政署 什麼是暴力討債（不當催收債務行為）
警政署 內政部犯罪防治中心的任務有哪些?
警政署 學生遭受霸凌事件時，向警察機關報案，行為人可能涉及之法律責任為何？
警政署 大陸配偶或外籍配偶遭家暴案件應注意事項？（新北市政府警察局）
警政署 待售(修)汽、機車長時間佔用道路，處罰為何？（高雄市政府警察局）
警政署 有關射擊運動團體槍照申請人有犯罪前科，該團體能否請（換）領槍枝執照？(彰化縣警察局)
警政署 什麼是性侵害？遭受性侵害時，可向哪些單位求助？警察機關保護措施與流程？（新北市政府警察局）
警政署 配戴安全帽相關法律規定為何？
警政署 如何防止住宅發生竊盜案件？做法為何？（臺中市政府警察局）
警政署 公務員洩漏機密之責任？（臺北市政府警察局）
警政署 何謂虛報遷徙人口、態樣暨相關罰則？（臺南市政府警察局）
警政署 民眾駕車未使用手機通話，僅收發簡訊及閱讀簡訊是否觸法？警方取締原則？（交通組）
警政署 汽車改裝大燈（HID）是否違規？
警政署 汽車行駛道路中遇有救護車之警號時，應如何避讓行駛？未避讓之處罰規定為何？
警政署 救護車停放於禁止停車線（紅線）是否屬違規停車？
警政署 交岔路口10公尺未劃設紅線可否停車？
警政署 違規停車移置（拖吊）法源依據及執行前是否應鳴笛或廣播3分鐘？
警政署 有關行政查處案件之當事人，是否可依政府資訊公開法第10條第1項規定，向機關申請提供複印案件全部卷宗？（彰化縣警察局）
警政署 汽車駕駛人違規停車，執勤員警依規定將違規車輛移置（拖吊），如違規車輛之駕駛人已到場，是否於舉發通知單後，讓車輛立即放行？
警政署 民眾申請閱覽檔案相關規定為何？（彰化縣警察局）
警政署 請問警察照相舉發違規停車，如果沒有放置白單，被舉發違規停車罰單可否撤銷？
警政署 如何有效防制自行車遭竊？（臺北市政府警察局）
警政署 於國內外遺失中華民國護照要如何處理？(刑事警察局）
警政署 護照大批遺失要如何處理?
警政署 校園霸凌事件頻傳，校園霸凌之定義與防治策略為何？發生時須如何處理？警察機關有何因應作為？（高雄市政府警察局）
警政署 違規停車發現執勤員警正在執行移置（拖吊）作業時，如何區分車輛放行之規定?（新北市政府警察局）
警政署 何謂刑事偵查之搜索、扣押?（新北市政府警察局）
警政署 交通事故當事人家屬接獲事故通知時，應如何處置？（新北市政府警察局）
警政署 警察機關掃黑作為有哪些？民眾如遭受黑道幫派欺壓應如何處理?
警政署 巡邏車執行公務中發生交通事故處置（臺南市政府警察局）
警政署 拾獲手機，並於使用後再送警察機關招領，是否會涉及相關法律之追究？（臺中市政府警察局）
警政署 民眾因發生交通事故，於警察機關處理後，如雙方聲請調解後，可否事後反悔？又調解成立後之法律效力為何？（雲林縣警察局）
警政署 當發生道路交通事故時當事人應變處置原則？（嘉義縣警察局）
警政署 若收到分局寄送之刑事案件通知書，應如何處置?（臺北市政府警察局）
警政署 樓梯間堆放雜物，有法可管嗎？（新北市政府警察局）
警政署 當事人於交通事故發生後申請車輛行車事故鑑定之時機？（高雄港務警察局）
警政署 大型重型機車可以行駛慢車道嗎？（新北市政府警察局）
警政署 道路交通事故後當事人如何處理衍生問題？（新北市政府警察局）
警政署 有關車輛臨時停車之定義及相關問題？（新北市政府警察局）
警政署 警察人員執勤時，哪些情形可以啟用警示燈或警鳴器依法行使交通優先權？（新北市政府警察局）
警政署 有關民眾行駛道路遇見警備車、消防車、救護車及工程救險車執行緊急任務而未禮讓行駛，有何罰則？（臺中市政府警察局）
警政署 警察機關如何處理護送(疑似)精神病患案件？（新北市政府警察局）
警政署 遭他人以電話、簡訊騷擾時應如何處置？（新北市政府警察局）
警政署 警察人員查獲使用藥物人口如何分辨是否為毒品？其類別為何？（新北市政府警察局）
警政署 當舖業者收到疑似「贓物」之典當物品，是否應報警處理？員警處理作業流程為何？（彰化縣警察局）
警政署 公寓大廈管理委員會是否得可申請社區治安營造補助？相關規定？（新北市政府警察局）
警政署 有關警察機關裁罰第3、4級毒品「裁罰程序」、「強制執行」及受處分人的「救濟途徑」為何？（高雄市政府警察局）
警政署 報案後如何查詢偵辦進度？（臺北市政府警察局）
警政署 刑法第235條公然散佈猥褻物品罪的猥褻性資訊物品應如何認定？（臺北市政府警察局）
警政署 旅客如在桃園機場遺失物品該向那個單位請求協尋？如果接到通知尋回遺失物，需具備什麼文件具領，可否託人代領？（航空警察局）
警政署 民眾私自外接第四臺電視觀看，是否構成犯罪？如業者報案，應如何處理？（苗栗縣警察局）
警政署 電子遊戲場業者是否得提供超商「icash」預付儲值卡為兌換獎品？（彰化縣警察局）
警政署 有關在劃設有禁止臨時停車線之路段，車輛停放在禁制標線外，是否違反道路交通管理處罰條例規定疑義？（新北市政府警察局）
警政署 何謂「警察服務識別標誌」（高雄市政府警察局）
警政署 有關公職人員選舉候選人於競選期間是否仍應遵循集會遊行法之規定？（臺北市政府警察局
警政署 請問辦理港區通行證應注意那些事項？（高雄港務警察局）
警政署 擔任警察單位志工之工作項目、服勤規定與訓練為何？（高雄市政府警察局）
警政署 員警未依規定服勤應如何處分。（高雄港務警察局）
警政署 有關國家賠償責任中民眾對於公務機關之公共設施造成侵害的賠償責任，其構成要件有那些？（雲林縣警察局）
警政署 遭人暴行打傷，可提出哪些權利？（臺北市政府警察局）
警政署 市售以塑膠收縮膜密封之暴露寫真集，警察得否逕行拆封檢查取締？（彰化縣警察局）
警政署 何謂「行政相驗」與「司法相驗」?警察應如何協助？（刑事警察局）
警政署 毒品入侵校園情形嚴重，學校及警方有何因應對策？（高雄市政府警察局）
警政署 噪音檢舉案件法源依據及處理原則？
警政署 民眾在什麼情形下需要接受道安講習？如果不去講習，會限制換駕照或罰款嗎？如果是未滿18歲無照駕駛，又不依通知限期參加講習，且無駕照可供吊扣，有何規範？（彰化縣警察局）
警政署 民眾收受之「舉發違反道路事件管理通知單」上所載之舉發日期錯誤，可否免罰？（苗栗縣警察局）
警政署 選舉將近，針對戶籍上之「幽靈人口」，警方有何具體作法？
警政署 情投意合的性行為一定合法嗎？（臺北市政府警察局）
警政署 如何成立守望相助巡守隊?（嘉義縣警察局）
警政署 魚槍申請相關規定為何？領有漁民證之漁民，應如何申請魚槍？（臺北市政府警察局）
警政署 民眾調閱監視器須符合哪些規定？員警需如何協助？（臺北縣政府警察局）
警政署 民眾對酒測拒測，員警可否對其強制實施酒精測試？（臺北市政府警察局）
警政署 警察機關取締汽車駕駛人酒後駕車是否有時間與酒精濃度之「寬限值」？（苗栗縣警察局）
警政署 交通事故引發刑事責任上之法律救濟為何？(新北市政府警察局)
警政署 交岔路口發生交通事故，如何區分責任大小？（臺北縣政府警察局）
警政署 民眾發生交通事故，是否可請求員警協助賠償和解事宜？(新北市政府警察局)
警政署 警察使用逕行舉發標示單取締違規停車時應注意事項為何？（臺北縣警察局）
警政署 民眾於電腦網路上張貼「援助交際」廣告或訊息之行為，是否有觸法之虞？（雲林縣警察局）
警政署 警察機關受理民眾檢舉違反道路交通管理事件時應注意事項為何？在何種情形下受理之警察機關得不予查證或舉發？（基隆市警察局）
警政署 刑事訴訟法所規定的詢問與訊問，有何區別？（雲林縣警察局）
警政署 民事保護令具有何功能？分為那幾種類型？有些什麼不同？當家暴被害人聲請民事保護令後，該如何維護自身安全？（臺南市政府警察局）
警政署 進入電子遊戲場有無時間、年齡的限制？（臺中市警察局）
警政署 警察機關接獲民眾舉報鄰居噴灑農藥產生惡臭或有毒氣體事件之處理原則為何？（彰化縣警局）
警政署 警方對於未依核實項目營業的查處作為？（基隆市警察局）
警政署 電腦網路內容如何分級？有害兒童及少年身心發展之限制級為何？（新北市政府警察局）
警政署 台灣有所謂的外籍機構嗎？警察如何執行安全維護？（高雄市政府警察局）
警政署 人民何種情形下可不經申請，入出山地管制區？（基隆市警察局）
警政署 目前懸掛（張貼）廣告物違規態樣，及對應權責（管理）機關及相關處罰規定為何？（高雄市政府警察局）
警政署 接獲不明外國電子郵件，通知我中彩券該如何處理?（基隆市警局）
警政署 對於違規停車是否可以不要連續舉發？（北市警局）
警政署 路口前停止線有何作用？紅綠燈路口如何停等？（雲林縣警局）
警政署 集會遊行法規定「室外集會、遊行應於6日前向主管機關申請許可」，所指「6日前」如何計算？（雲林縣警局）
警政署 店家擺設無照賭博電子遊戲機檯，但未插電，機檯內亦無零錢，是否有違反相關法令？如該機檯係他人(寄檯者)寄放，而未與該人分擔費用、收入分帳，若警方查獲違反何法令規定?
警政署 偵辦刑案時，若調閱監錄畫面，拍攝到某位不知名人士疑似犯案畫面，可否將畫面提供予媒體，公開讓民眾指認，此舉是否違反「偵查不公開原則」？（高市警局）
警政署 警察職權行使法第7條第1項第4款所定檢查的界限為何？
警政署 民眾停放於路旁之汽車遭不明車輛擦撞後逃逸，為能找出肇事人，故向警方調閱監錄系統影像，值班或受理報案員警處理過程為何？（彰化縣警局）
警政署 未成年的學生在國中階段偷嘗禁果發生性行為，有何法律關係？是否會因此而中斷學業？（雲林縣警局）
警政署 公務員因公意外拾獲包包1只，內有現金1萬餘元，經查詢後未能知悉係何人所有，經轉交轄區警察單位公告招領，公告期滿並無人前往認領，該拾得現金之公務員得否主張，取得其所有權？（高雄市警局）
警政署 民眾物品遺失應如何申請報案證明？（高雄港警局）
警政署 申請參與社區治安營造補助檢附表件注意事項。
警政署 防空警報施放是否有時間規定？
警政署 從事保全人員，應受多久訓練?
警政署 民眾出入商業大樓，擔心個資暴露、遭管理員(保全)利用，如何進行防範？
警政署 Q、民國102年2月1日開始，後座未繫安全帶有何罰則嗎？有沒有例外可不繫安全帶？
警政署 欲查詢保全公司是否合法及人員是否取得認證，要從哪個管道獲得資訊呢？
警政署 安全座椅相關規定
警政署 中央機關安全及首長警衛派遣(保六總隊提供)
警政署 民眾申請遷移警訊桿線方式(警察電訊所提供)
警政署 警政資訊業務(警政署資訊室)
警政署 何謂山老鼠？
警政署 野生動物的定義。(保安警察第七總隊)
警政署 警察獎章之申請
警政署 急迫性特困請調要件
警政署 中央政府編列地方警政預算可行性之探討
警政署 民眾主張有縣市警察局員警不法侵害人民權益，要提出賠償要求或詢問相關事宜時，應向何機關提出或洽詢？
警政署 請問民眾如何向公家機關申請調閱檔案？
警政署 公務員廉政倫理規範」(下稱本規範)所稱「與其職務有利害關係」意義為何？
警政署 警方如何管制「警銬」之製售、外銷？民眾如何合法持有？
警政署 警友會組織為何，民眾欲加入警友會需什麼條件，要如何申請？(新北市政府警察局)
警政署 集會地點管理者或所有人同意文件如何取得？(臺北市政府警察局提供)
警政署 集會遊行活動是否需要代理人？代理人與負責人有何不同？代理人是否有人數限制？(臺北市政府警察局提供)
警政署 集會遊行負責人、代理人及糾察員是否有資格限制？(臺北市政府警察局提供)
警政署 外國人是否可以參加集會遊行？(臺北市政府警察局提供)
警政署 哪些營業場所禁止容留未成年少年，有無相關處罰規定?
警政署 如何查詢目前申請警察刑事紀錄證明（良民證）的申辦進度？
警政署 目前在國外，要如何申請警察刑事紀錄證明（良民證）？
警政署 要如何郵寄申請警察刑事紀錄證明（良民證）？
警政署 什麼狀況下不會核發警察刑事紀錄證明？
警政署 警察機關暑假期間加強保護少年措施有哪些﹖(新北市政府警察局)
警政署 四、民眾如何向警察機關辦理失智老人、精神病患、身心障礙者，申請自願捺印指紋作業？(臺南市政府警察局)
